SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-65-6763,1,0,1,0,0,1,1,0,1,1
000-08-5310,0,0,0,0,0,0,0,0,0,0
000-23-8407,1,0,1,0,1,0,0,0,0,1
000-45-0921,1,0,0,1,0,0,1,0,1,0
000-65-9275,1,0,1,1,1,0,0,1,0,0
000-69-0055,1,1,0,1,0,0,1,1,0,1
000-34-2823,1,0,0,0,0,1,1,0,0,1
000-53-5021,0,0,1,0,1,1,1,1,1,1
000-67-0557,0,0,1,1,1,1,1,0,1,1
000-20-5055,1,1,0,1,1,0,0,0,1,0
000-87-9684,0,0,1,0,0,1,1,0,1,0
000-86-6525,0,1,1,1,1,1,0,0,1,1
000-88-8426,0,1,0,1,0,1,0,0,1,1
000-44-4349,0,0,1,1,1,0,0,0,0,1
000-83-6296,1,0,0,0,0,1,0,0,0,1
000-91-5935,1,1,0,0,0,0,0,0,1,0
000-21-5472,1,1,1,0,0,1,1,1,1,1
000-81-0640,1,0,1,0,0,1,1,0,1,0
000-46-8617,1,1,0,0,0,1,1,0,1,1
000-47-7435,0,0,1,0,1,0,0,1,0,1
000-33-9858,1,1,1,0,0,0,0,0,0,0
000-79-2281,1,1,1,1,1,0,1,1,1,0
000-66-3162,0,1,1,1,1,1,0,0,0,0
000-56-3446,1,0,1,1,1,1,0,0,0,1
000-75-4175,1,1,0,0,0,0,1,1,0,1
000-73-5190,0,1,1,1,0,1,0,1,0,0
000-92-7275,1,0,1,0,0,0,0,1,1,1
000-85-5344,1,1,1,0,0,1,1,0,0,1
000-34-7677,0,1,1,1,1,1,0,0,1,0
000-82-7717,0,0,0,1,0,0,0,1,0,0
000-55-8025,1,0,1,0,0,0,1,0,1,1
000-75-2256,1,0,1,0,0,1,0,1,1,0
000-70-2103,1,1,1,0,0,0,1,0,1,0
000-89-3810,1,1,0,1,1,1,1,1,1,0
000-22-1020,0,0,1,0,0,1,0,1,0,0
000-32-1644,1,0,1,0,0,1,1,1,0,1
000-16-6155,0,0,0,1,1,0,1,1,1,0
000-65-4205,1,1,0,0,0,0,1,0,0,1
000-24-9088,0,0,0,0,0,0,1,0,0,0
000-24-1276,0,0,1,1,0,1,0,1,0,0
000-56-2756,1,1,0,0,0,0,0,1,1,0
000-97-9292,1,0,1,0,1,1,1,0,1,1
000-22-6569,0,1,1,1,0,1,0,1,0,0
000-30-0872,0,0,0,0,1,1,0,1,1,0
000-05-0683,1,1,0,0,1,0,0,0,0,0
000-09-4256,1,0,0,0,0,1,0,0,1,0
000-30-2552,1,0,0,1,0,1,0,1,1,1
000-05-9447,1,0,1,0,1,1,0,1,1,0
000-52-9184,0,1,1,0,0,1,1,0,1,1
000-71-2565,1,1,0,0,1,0,0,0,0,0
000-42-3910,0,1,1,1,0,0,1,1,1,1
000-78-6726,1,0,0,0,0,1,1,1,0,1
000-41-6748,0,1,1,0,1,0,1,0,0,0
000-87-8273,0,0,1,1,1,0,0,0,0,0
000-06-6823,0,1,1,0,1,1,0,0,0,0
000-97-8654,0,1,1,0,0,1,1,1,1,1
000-08-6356,1,1,1,0,1,0,0,1,0,0
000-66-4607,0,1,0,0,1,1,0,0,0,1
000-12-5468,0,0,0,1,0,0,1,1,1,0
000-03-6114,1,0,1,1,0,0,0,0,0,1
000-34-7072,1,1,0,1,1,1,0,0,1,0
000-91-9992,1,0,1,1,1,0,0,1,0,0
000-04-0343,1,1,1,1,1,0,0,1,0,0
000-53-5468,0,0,1,1,0,0,1,0,1,0
000-32-6118,0,0,1,1,1,0,0,0,1,1
000-19-5101,0,0,0,0,1,0,1,0,0,1
000-88-2289,1,1,0,0,1,1,1,1,1,1
000-54-2660,1,1,1,0,1,0,0,1,0,0
000-81-5995,0,1,0,0,0,0,1,1,0,0
000-30-9912,1,1,1,1,1,0,1,1,1,0
000-44-9331,1,1,0,0,1,0,0,0,1,1
000-22-5828,0,1,0,0,0,0,1,0,0,0
000-36-0796,1,0,1,0,0,1,0,0,0,0
000-28-5470,0,1,0,1,0,1,0,1,1,1
000-08-3255,1,0,0,1,1,1,0,0,0,1
000-40-9134,1,0,1,1,0,1,1,0,0,1
000-87-3557,1,0,0,1,0,0,0,1,1,0
000-34-5842,0,1,0,1,1,0,0,1,1,0
000-95-9359,1,0,0,1,1,0,0,1,1,1
000-38-9798,1,0,1,1,1,0,0,0,1,0
000-36-5703,0,1,0,0,0,1,1,1,0,1
000-13-4745,1,0,0,0,0,0,1,0,1,1
000-66-7947,0,1,1,0,0,1,0,1,1,1
000-59-4386,0,0,0,0,1,0,0,1,0,0
000-73-3484,0,0,0,1,1,0,1,0,1,0
000-71-8369,0,0,1,1,1,1,0,0,1,0
000-30-0545,1,1,0,1,0,0,1,1,0,1
000-80-3156,1,0,1,1,0,0,1,0,1,0
000-73-7095,1,0,0,1,1,0,0,0,0,1
000-67-4443,1,1,1,1,0,1,1,0,1,1
000-39-2650,0,0,1,0,0,0,1,1,0,1
000-82-3807,1,1,1,0,1,1,1,0,0,0
000-57-7530,0,0,0,1,0,1,1,0,0,1
000-33-2036,0,0,0,0,0,1,0,1,0,0
000-59-3060,0,0,1,1,0,0,0,0,0,0
000-33-2251,1,0,0,0,1,0,0,1,0,0
000-25-8036,1,1,0,0,0,0,0,0,1,1
000-22-1490,0,0,1,1,1,1,1,0,1,0
000-59-7854,1,0,1,1,0,1,1,1,0,1
000-88-6754,1,0,1,1,0,0,1,0,1,0
000-65-5691,1,0,0,0,1,0,1,0,1,1
000-92-5327,1,1,0,0,1,1,1,0,0,0
000-95-9698,0,0,1,0,1,1,0,1,1,1
000-14-8535,1,0,1,0,0,1,1,0,1,1
000-12-6949,0,0,0,0,1,0,1,1,0,1
000-07-5211,1,1,1,0,0,0,1,0,1,0
000-35-9794,0,0,1,1,1,0,0,0,0,0
000-70-4826,1,1,0,0,1,1,0,0,0,1
000-36-1299,0,1,0,1,0,0,0,1,1,0
000-73-7732,1,1,0,0,1,0,1,1,0,0
000-86-3672,1,0,1,1,1,0,1,1,1,0
000-02-1354,0,1,0,0,1,0,1,0,0,0
000-49-6854,0,0,1,1,1,1,1,0,1,1
000-75-8203,1,0,1,0,1,0,0,1,0,0
000-42-9983,1,1,1,1,1,0,1,0,1,0
000-16-2483,1,1,0,1,1,0,0,1,1,0
000-56-5492,1,1,0,0,0,0,1,1,0,0
000-34-3246,1,0,1,0,1,1,1,0,1,0
000-28-3449,1,0,1,1,1,1,0,0,1,1
000-29-0222,0,1,1,0,1,1,0,1,0,1
000-68-2899,0,0,0,0,0,1,0,0,1,0
000-93-5845,0,1,1,0,1,1,0,1,1,1
000-54-8298,0,0,0,1,1,1,0,1,0,0
000-26-8353,1,0,0,1,1,1,0,0,1,0
000-40-8962,0,0,0,0,1,1,0,1,0,0
000-28-3085,0,1,1,0,0,1,0,0,0,0
000-17-5787,0,0,0,0,0,0,1,0,1,1
000-04-3666,0,0,0,0,1,1,1,0,0,0
000-47-4412,0,1,1,0,1,1,1,1,1,1
000-93-4029,0,1,1,1,0,0,0,1,1,0
000-75-5916,0,0,1,1,1,0,0,0,1,0
000-99-1383,1,0,0,1,1,1,1,0,0,0
000-29-9299,1,1,0,1,0,0,0,0,0,1
000-22-5466,1,1,1,0,1,0,1,0,1,0
000-15-3357,1,1,1,1,1,1,1,1,0,1
000-80-5688,0,1,0,0,1,0,1,1,1,0
000-94-4483,1,0,1,0,1,0,1,1,1,0
000-25-1188,1,0,0,1,1,1,1,1,1,1
000-26-8697,1,0,0,0,1,0,1,0,0,1
000-26-2452,0,0,0,1,1,1,1,1,1,0
000-08-0630,0,1,1,0,1,1,0,1,1,0
000-93-4684,0,1,0,1,1,0,1,0,1,1
000-10-8363,1,0,0,0,0,1,0,0,1,0
000-33-5136,1,0,0,1,1,1,0,0,0,0
000-40-1802,0,1,1,1,1,1,1,1,0,1
000-58-5535,0,1,0,1,0,1,0,0,1,0
000-89-7609,1,1,1,0,0,0,1,0,1,1
000-57-1115,0,0,1,1,1,1,1,0,0,1
000-52-9629,1,0,1,1,1,0,1,1,1,0
000-87-8154,0,1,1,0,1,1,1,0,1,0
000-31-8857,0,0,1,1,1,0,1,1,1,1
000-84-5532,1,0,1,1,0,0,1,0,0,0
000-11-7355,1,0,0,1,1,0,1,0,1,0
000-03-5235,0,0,1,1,1,1,0,0,0,1
000-11-5305,0,1,1,0,1,1,1,1,0,1
000-51-5284,0,0,0,0,0,1,0,1,0,0
000-09-9552,1,1,1,1,0,0,0,0,0,1
000-94-6962,0,1,0,0,1,1,1,1,1,1
000-92-6999,1,0,1,1,1,0,0,1,0,1
000-93-4896,1,0,1,0,1,1,0,1,1,0
000-93-4160,0,1,1,1,0,1,1,1,1,1
000-42-4501,1,1,1,0,0,1,0,1,0,1
000-90-4154,0,0,1,1,1,0,0,0,0,0
000-14-0972,0,0,1,1,1,1,1,0,1,0
000-39-2492,1,1,0,1,0,1,0,0,0,0
000-25-1118,0,1,1,0,1,0,1,0,0,1
000-46-2551,0,0,1,0,1,1,0,1,0,0
000-27-7561,0,1,1,1,1,0,1,1,1,1
000-68-9619,0,1,0,1,1,0,0,0,0,1
000-98-5590,1,0,1,0,0,0,1,0,1,0
000-35-9286,1,1,0,1,0,1,1,0,1,1
000-96-4503,1,1,0,1,1,0,1,1,0,1
000-27-8663,0,1,0,0,1,0,1,1,0,1
000-53-0339,0,1,0,1,1,1,1,1,0,1
000-16-2476,1,0,1,0,1,0,1,0,0,0
000-70-8511,1,0,1,1,0,1,1,0,1,0
000-49-6449,1,0,1,1,1,0,0,0,1,0
000-27-5836,1,0,0,1,0,0,0,0,1,1
000-33-9694,0,1,0,1,0,1,1,0,1,0
000-07-2134,1,1,0,1,1,1,0,1,1,1
000-61-5628,1,0,1,1,0,1,1,1,0,1
000-80-3659,1,1,1,1,1,0,0,1,0,0
000-02-3860,1,1,0,0,0,0,1,0,1,1
000-23-9235,0,1,0,0,1,0,1,1,0,1
000-77-6955,0,0,1,0,1,0,0,1,1,1
000-07-3648,1,0,1,0,1,0,0,1,1,0
000-41-3588,1,1,0,1,0,1,0,0,1,1
000-32-2715,1,1,1,1,0,1,0,0,0,0
000-04-3395,1,0,1,0,1,1,0,0,1,1
000-80-5500,0,0,0,0,0,1,1,1,0,1
000-06-1989,1,1,1,1,0,0,0,1,0,1
000-66-7162,1,0,0,0,1,1,0,0,0,1
000-06-8679,0,1,0,1,1,1,0,1,1,0
000-97-4878,1,1,1,0,0,1,1,1,0,0
000-54-8389,1,1,1,1,1,1,1,0,0,1
000-04-2261,1,1,1,0,0,0,1,1,1,1
000-87-5206,1,1,1,1,0,1,0,1,0,0
000-92-0477,0,1,0,0,0,0,0,0,1,1
000-15-0687,0,1,0,1,1,0,0,0,1,1
000-62-4957,1,0,1,1,0,1,0,1,0,0
000-82-1158,0,0,0,0,0,0,1,1,0,0
000-72-8391,0,1,1,1,1,1,0,1,0,1
000-84-9634,0,0,0,0,1,1,0,0,1,0
000-90-6919,1,0,0,1,1,1,0,0,0,0
000-92-4929,1,1,0,0,1,0,1,1,0,1
000-22-8735,0,0,1,1,0,1,0,0,1,1
000-95-7477,1,0,0,1,1,1,0,1,1,1
000-12-2419,1,0,1,0,1,0,0,1,0,0
000-92-2003,1,0,1,0,1,1,0,1,0,0
000-90-4048,1,1,0,1,0,0,1,0,0,0
000-87-9438,0,0,0,0,0,0,0,0,0,0
000-99-9801,1,0,1,0,1,0,0,0,0,0
000-42-1601,1,1,1,1,1,0,0,0,0,1
000-52-8638,1,0,1,1,1,0,0,1,0,1
000-73-4732,0,1,1,0,0,0,1,1,1,0
000-73-2267,1,1,0,1,0,1,0,0,0,0
000-52-9731,0,0,0,1,0,1,0,1,0,1
000-29-3608,0,0,1,0,1,0,1,0,1,0
000-63-7901,0,0,1,0,0,0,1,1,0,0
000-38-5511,0,0,1,1,0,0,0,0,1,1
000-24-8299,0,0,1,0,1,1,0,0,0,1
000-99-4961,0,1,0,1,0,1,1,1,1,1
000-72-6898,0,1,0,0,1,0,0,1,1,1
000-45-9730,1,0,1,0,0,0,0,0,1,0
000-44-5251,0,0,1,1,1,1,0,1,1,0
000-09-1639,0,0,1,1,1,0,0,1,1,0
000-19-2953,1,1,1,0,0,1,1,0,1,0
000-40-9479,0,1,1,1,0,0,1,0,0,0
000-45-0974,0,1,0,1,0,1,0,0,0,1
000-15-8912,0,1,1,1,1,1,0,0,0,1
000-18-3143,0,0,0,0,0,0,0,0,0,1
000-31-1232,1,0,1,1,0,1,1,1,1,0
000-09-8878,1,1,1,1,0,1,0,0,0,0
000-16-4559,1,1,1,0,0,1,0,1,0,0
000-86-4315,0,1,1,0,1,1,0,1,0,0
000-08-9873,0,0,0,1,1,0,1,0,0,1
000-67-5504,0,0,0,1,1,0,1,0,1,1
000-44-6084,0,0,0,0,1,0,1,0,1,1
000-89-6051,0,1,1,1,1,0,0,1,1,1
000-61-5343,1,1,1,0,1,1,0,1,0,1
000-87-8543,1,0,0,1,1,1,1,1,1,1
000-81-3333,1,1,1,0,1,0,0,0,1,0
000-85-9092,0,0,1,0,1,0,1,0,1,0
000-41-1221,0,1,0,1,0,0,0,1,0,0
000-38-5527,0,1,1,0,0,0,1,1,1,1
000-64-8227,1,1,1,0,0,0,0,0,1,0
000-07-3498,1,1,0,1,1,0,0,1,0,0
000-12-0904,0,1,0,1,1,0,1,1,0,0
000-13-7224,1,0,1,1,1,0,0,1,0,0
000-82-7352,0,0,1,1,0,0,0,1,0,0
000-08-2025,1,1,0,0,0,0,1,1,1,0
000-75-7646,1,1,0,0,0,1,0,1,0,1
000-52-9112,0,0,1,0,0,0,1,1,0,1
000-26-8581,0,1,0,1,0,1,1,0,1,1
000-82-0740,0,0,1,1,1,0,1,1,1,0
000-74-5133,1,1,0,1,1,1,1,0,0,0
000-97-0023,1,1,1,1,1,1,0,1,0,1
000-43-3332,1,1,0,1,0,0,0,0,1,0
000-88-4996,1,0,0,0,1,1,0,1,0,1
000-09-2878,0,0,1,1,1,1,1,0,0,1
000-84-1849,1,1,1,1,0,1,1,0,1,0
000-98-3734,1,0,1,1,0,0,1,0,0,1
000-22-0847,1,0,1,0,1,1,0,1,0,1
000-06-2759,0,0,0,0,0,1,1,0,1,0
000-34-5125,0,0,1,1,0,1,1,1,0,0
000-28-5155,1,1,0,1,1,0,1,0,1,0
000-59-1229,1,1,0,0,0,0,1,0,0,1
000-77-2668,0,0,1,0,1,0,0,1,0,0
000-30-4151,1,1,0,1,1,1,1,1,0,1
000-54-2239,0,0,0,1,1,0,1,1,0,1
000-90-8317,1,0,1,0,0,1,1,0,1,0
000-06-5670,1,0,0,1,1,0,1,0,0,1
000-63-5521,1,1,0,0,1,1,0,0,0,0
000-94-2005,1,0,1,1,1,0,0,1,1,1
000-07-7706,0,1,1,0,0,1,1,0,0,1
000-18-1039,0,1,0,1,1,0,0,1,1,1
000-29-4158,0,0,0,0,0,0,1,0,0,1
000-00-5995,0,0,0,0,1,0,1,0,1,1
000-60-4363,0,1,1,1,1,1,1,1,1,1
000-14-9156,1,0,1,1,1,1,0,0,0,1
000-31-9450,1,1,1,1,0,0,1,0,0,1
000-28-4672,0,0,1,1,0,0,1,1,1,1
000-88-5383,0,0,1,1,0,0,1,1,0,0
000-68-0864,1,1,1,0,1,0,1,1,0,0
000-27-5083,0,0,1,0,0,0,1,1,1,1
000-06-1590,1,0,0,1,1,1,0,1,0,1
000-73-9840,0,1,1,1,1,0,1,0,1,1
000-70-1537,1,0,1,0,0,0,0,1,1,0
000-38-9148,0,0,1,1,1,1,1,1,0,0
000-01-0672,0,1,1,1,1,1,1,0,0,1
000-78-4523,0,0,1,0,1,1,1,0,0,1
000-96-0875,0,1,1,1,1,0,0,0,0,1
000-21-6313,1,0,1,1,1,0,1,0,0,1
000-33-0915,0,0,1,0,1,1,0,0,1,1
000-84-6009,0,0,1,0,0,0,0,0,1,0
000-62-3852,1,1,0,1,0,1,0,0,0,0
000-37-4425,0,1,1,0,0,1,0,0,0,0
000-71-1308,1,0,0,0,0,0,0,1,1,0
000-16-3742,1,0,1,0,1,1,1,1,1,1
000-98-6366,0,0,0,1,0,0,1,1,1,0
000-01-5022,1,1,0,1,0,0,1,0,1,0
000-39-6215,1,1,1,1,1,1,1,1,1,1
000-53-5557,0,1,0,0,0,0,1,1,1,0
000-96-1391,0,0,1,0,1,0,0,0,1,1
000-18-6255,1,0,0,1,0,1,0,1,1,0
000-21-5419,0,0,1,1,1,0,1,0,1,0
000-30-8508,0,1,0,0,0,0,0,0,0,0
000-87-3675,1,0,0,0,1,0,1,1,0,1
000-29-7752,0,1,1,1,0,0,0,0,1,0
000-57-9369,0,1,0,0,0,0,1,0,0,1
000-61-9811,0,1,1,0,0,0,1,0,1,0
000-25-8134,0,1,1,0,0,1,0,1,1,1
000-62-6519,1,0,0,1,0,1,1,0,1,0
000-07-6714,1,0,0,1,1,1,0,1,1,1
000-06-2566,0,0,0,0,1,0,0,0,1,1
000-25-7636,0,0,0,0,0,0,1,1,0,0
000-97-5802,1,0,0,0,1,0,0,0,1,1
000-84-8735,1,1,1,0,1,0,0,1,0,1
000-64-9745,1,1,1,0,1,0,1,1,0,1
000-67-1820,1,0,1,0,1,1,1,0,0,0
000-67-2119,1,0,0,1,0,1,1,1,1,1
000-77-7193,1,1,1,1,0,0,0,1,1,1
000-19-4276,0,0,1,1,1,0,1,0,1,1
000-35-9999,0,1,0,1,0,1,1,0,0,0
000-69-2724,0,0,0,1,0,0,0,0,0,1
000-76-5365,1,0,1,0,1,0,1,0,1,1
000-45-7492,1,1,1,0,1,0,0,0,0,0
000-65-7842,0,0,1,1,0,1,1,1,1,0
000-45-5108,1,0,0,1,1,0,0,0,1,1
000-71-0335,0,1,0,1,0,0,1,1,0,1
000-60-2278,0,0,0,0,0,0,0,0,1,1
000-18-9848,0,0,0,0,0,1,1,1,1,1
000-82-3058,0,0,0,1,0,1,1,1,1,0
000-93-3977,0,0,1,1,0,1,1,1,0,0
000-77-4042,1,1,1,1,0,0,0,0,0,0
000-50-5577,0,1,1,1,1,0,1,1,1,1
000-17-0009,1,0,1,0,0,0,1,0,1,0
000-05-3911,1,0,0,0,1,0,1,1,1,1
000-52-5939,1,0,0,0,1,0,1,0,1,1
000-56-1569,0,1,0,1,1,0,0,0,1,1
000-14-5466,1,0,1,0,0,0,0,1,1,1
000-06-2716,0,0,1,0,0,0,0,0,1,1
000-76-6995,0,1,0,0,0,1,1,1,1,1
000-59-8296,0,0,0,1,0,0,0,0,1,1
000-61-3090,0,0,1,0,1,0,1,1,1,1
000-87-9451,1,0,0,1,1,0,0,1,0,1
000-14-4306,1,1,0,0,0,0,1,0,1,0
000-47-1171,0,1,0,0,1,0,1,1,0,0
000-89-1134,0,1,1,0,1,1,0,0,1,1
000-49-5764,0,0,1,1,1,0,0,0,0,0
000-86-8550,0,0,1,0,0,0,0,0,1,0
000-42-8885,0,0,0,0,0,0,1,1,0,0
000-74-5827,1,1,1,1,1,0,0,0,1,0
000-22-3325,0,0,1,0,0,1,0,1,0,0
000-65-5490,1,0,0,0,0,0,1,0,1,1
000-66-1704,1,1,0,0,0,1,0,1,1,0
000-15-4458,0,1,0,1,0,1,0,1,0,0
000-55-0622,0,0,0,1,1,1,1,1,0,1
000-90-0916,0,1,1,0,0,0,0,0,1,0
000-53-2599,0,0,0,1,1,1,0,0,0,0
000-25-3794,1,1,0,1,1,1,1,0,1,1
000-35-3872,0,1,1,1,1,0,1,0,1,0
000-01-6979,0,0,1,0,1,1,0,0,1,1
000-20-5728,0,1,0,1,0,1,1,1,0,0
000-54-2386,1,0,0,1,1,0,0,0,1,0
000-59-3184,1,0,0,1,1,0,0,0,0,0
000-53-9782,1,1,1,1,0,0,0,0,1,1
000-42-0222,1,0,1,0,1,0,1,0,1,0
000-80-5406,1,0,1,1,1,1,0,0,1,0
000-67-9486,1,1,0,1,0,0,1,0,1,0
000-19-2076,0,1,0,0,0,0,0,1,0,1
000-92-0081,0,0,0,1,1,0,0,1,0,1
000-19-4409,0,1,0,1,1,1,0,1,1,1
000-84-0059,1,0,1,1,1,1,1,1,1,0
000-22-7181,0,1,1,0,0,0,0,0,1,0
000-58-5363,0,1,1,0,0,0,0,1,0,0
000-87-5895,0,0,0,1,1,0,1,0,1,0
000-05-7924,0,1,1,1,1,1,0,0,0,0
000-13-9052,0,0,1,0,0,1,1,1,0,1
000-00-6272,1,1,0,0,1,1,0,0,1,0
000-88-7593,1,1,1,0,1,0,0,1,0,1
000-99-5675,1,1,1,1,0,1,0,0,1,0
000-61-8850,1,1,0,0,1,0,0,0,1,1
000-32-7823,0,0,1,1,1,0,1,0,1,1
000-81-7918,1,1,1,0,0,1,1,1,1,0
000-57-6341,0,0,1,1,0,0,1,0,1,1
000-86-5638,1,0,1,0,0,0,1,1,0,0
000-70-9734,1,1,1,1,1,1,1,1,1,0
000-27-2892,0,0,0,1,0,0,0,0,0,1
000-16-6128,0,1,1,1,0,0,1,1,0,1
000-52-2585,0,0,0,1,1,0,1,0,1,0
000-08-6207,0,1,0,1,0,1,1,1,1,0
000-71-2425,0,0,0,1,0,1,0,0,1,1
000-04-7931,0,0,1,0,0,0,0,1,0,0
000-00-3527,0,1,0,1,0,0,1,0,1,0
000-15-1975,0,0,1,0,0,0,0,1,0,0
000-41-6780,0,0,0,1,0,0,0,1,1,0
000-40-6921,1,0,1,0,1,0,0,0,0,1
000-44-9940,0,1,0,0,1,0,0,0,0,0
000-19-4029,0,1,0,1,0,0,1,1,0,0
000-24-2085,0,1,0,0,0,1,1,0,1,1
000-75-6933,0,0,1,0,0,0,1,0,1,1
000-14-7675,0,0,1,0,1,0,0,1,1,0
000-87-9904,0,1,0,1,0,1,0,1,0,1
000-58-1801,1,0,1,0,0,1,1,1,0,1
000-46-5396,0,0,1,0,1,1,1,0,0,0
000-60-3332,1,1,1,1,0,1,1,0,0,1
000-65-6796,0,1,1,1,1,0,1,1,0,1
000-94-8736,0,1,0,1,1,1,1,1,1,1
000-92-4114,1,0,0,0,1,0,0,0,1,1
000-89-2709,0,0,0,0,1,0,1,1,0,0
000-22-2047,1,0,0,0,1,1,0,0,0,1
000-68-1250,1,0,0,0,1,0,1,0,1,0
000-90-2722,0,0,0,0,0,0,0,0,1,1
000-00-7901,1,0,1,1,1,0,0,0,0,1
000-49-7969,1,1,1,0,1,1,0,0,0,1
000-87-0084,0,0,1,0,0,1,1,1,0,1
000-61-6775,0,1,0,0,0,1,0,0,1,0
000-80-5913,0,0,0,1,1,1,1,1,0,1
000-85-6286,0,0,1,1,1,1,1,0,1,1
000-05-0516,0,1,1,1,0,1,1,1,1,1
000-16-1830,1,0,1,0,1,1,0,0,1,1
000-72-7049,1,1,1,1,0,0,1,0,1,1
000-15-8811,0,1,1,1,1,0,0,1,1,1
000-36-8045,1,1,0,1,0,1,1,0,1,0
000-44-4096,0,0,0,1,1,1,0,0,1,0
000-19-6531,0,1,0,1,0,1,1,0,0,0
000-49-3624,1,0,0,0,1,1,1,0,0,0
000-61-5325,1,1,0,0,1,0,0,1,0,0
000-32-3206,0,1,0,0,0,0,1,1,1,0
000-01-6526,1,1,1,0,0,0,0,0,0,1
000-25-3984,0,1,0,1,1,1,1,1,1,0
000-86-5171,1,1,1,0,0,1,1,0,0,0
000-42-2540,1,1,0,1,1,0,0,1,1,0
000-22-7361,1,1,1,0,1,1,0,1,1,1
000-86-3337,0,1,1,1,0,1,1,1,1,0
000-53-2168,0,1,1,1,0,0,0,0,1,1
000-60-8257,1,1,1,1,0,1,0,0,1,0
000-55-5160,0,1,0,1,1,0,1,1,0,1
000-41-4290,1,0,0,0,0,1,0,0,0,0
000-46-9955,1,1,1,0,0,0,1,0,0,0
000-21-6426,1,0,0,0,1,1,1,0,1,1
000-56-3090,1,0,1,1,0,0,1,1,0,0
000-83-0272,1,1,0,1,1,0,0,1,1,0
000-92-9572,1,1,0,0,1,1,0,1,1,0
000-44-8769,0,1,0,0,1,1,1,1,1,1
000-49-4750,0,1,1,0,1,1,0,0,0,1
000-36-0374,1,1,1,0,1,0,1,1,0,0
000-12-9607,0,1,1,0,1,1,1,0,0,1
000-87-0958,1,0,1,0,1,0,1,0,0,0
000-36-5991,0,1,1,0,0,0,1,1,1,0
000-41-9397,0,1,0,0,0,0,0,1,0,0
000-59-3545,0,0,0,0,0,1,1,1,1,0
000-60-4340,1,0,0,1,0,1,1,1,0,1
000-24-2497,1,1,0,1,0,0,0,1,0,1
000-15-7240,1,1,1,1,1,0,0,1,1,0
000-54-2603,1,1,0,0,0,0,1,0,0,0
000-77-7629,1,0,1,1,1,1,0,1,1,1
000-31-6229,1,1,1,0,1,0,0,1,1,1
000-34-6061,1,1,0,0,0,1,1,0,0,0
000-59-7219,1,0,0,1,0,0,1,0,0,1
000-42-5214,0,0,0,1,1,0,1,1,0,1
000-13-6965,1,0,0,1,1,0,0,0,1,1
000-32-8057,0,1,0,1,1,1,0,0,0,1
000-57-5001,0,1,1,1,0,1,1,1,0,0
000-19-3792,0,1,0,1,1,0,1,1,0,1
000-79-8716,1,1,0,1,1,0,0,0,0,1
000-46-0522,1,1,0,0,0,0,1,1,0,1
000-59-1514,0,1,0,0,1,1,0,1,1,1
000-00-2168,0,0,1,1,1,1,0,0,1,0
000-29-2644,0,1,1,1,0,1,1,1,1,0
000-58-3914,1,1,0,0,0,0,1,1,1,1
000-49-4439,0,1,1,1,1,1,0,0,0,1
000-48-6872,0,0,1,1,1,1,0,0,0,0
000-21-5231,0,1,1,1,1,1,0,0,0,1
000-08-4644,1,0,1,0,1,1,0,0,1,0
000-09-7623,1,1,1,1,1,0,1,1,1,0
000-80-6856,0,1,0,0,0,1,0,0,0,1
000-59-2067,0,0,0,1,0,0,0,0,0,1
000-89-5162,0,1,1,1,0,1,1,0,0,0
000-88-2248,1,1,1,1,0,0,0,1,0,1
000-64-1673,1,0,0,0,1,0,0,1,1,0
000-30-8469,0,1,0,1,1,0,1,0,0,0
000-07-6523,0,0,1,1,1,0,0,0,1,1
000-57-1287,0,0,0,0,0,1,0,1,1,1
000-66-7725,1,1,0,0,0,1,1,1,1,1
000-29-7891,1,0,1,0,1,1,1,0,0,1
000-99-3583,1,0,0,0,1,1,0,1,1,1
000-65-0539,0,1,1,1,0,0,1,0,0,1
000-40-6767,1,0,0,0,0,0,1,1,0,1
000-54-1273,1,1,1,0,1,0,0,1,1,0
000-09-8294,1,1,0,1,1,1,1,0,0,1
000-01-7431,0,0,0,1,0,1,1,1,1,0
000-25-7943,0,1,0,1,1,1,0,1,0,0
000-78-8274,1,1,0,0,1,1,0,0,0,0
000-51-9035,0,1,1,1,0,1,0,1,0,1
000-08-9433,1,0,1,0,0,0,1,1,1,1
000-35-5921,0,0,1,1,0,1,0,0,0,0
000-05-0046,1,0,1,0,1,1,0,1,1,1
000-38-9604,0,0,1,1,1,1,0,1,0,1
000-18-6439,1,1,1,1,0,1,1,0,0,0
000-35-5640,0,0,0,1,0,1,0,0,0,1
000-29-4918,0,0,0,0,0,0,1,1,0,0
000-39-1477,1,1,0,1,0,0,1,1,0,1
000-88-3280,0,0,1,1,0,1,1,1,0,1
000-94-7210,1,1,1,0,1,1,1,1,1,1
000-68-9270,0,0,1,1,1,1,0,0,0,1
000-61-4938,0,1,0,1,1,0,1,0,0,0
000-76-7715,0,0,0,0,1,0,1,0,0,1
000-01-2742,0,1,1,0,1,0,1,0,1,0
000-89-7971,0,0,0,0,0,0,0,1,0,1
000-89-2167,0,1,0,1,0,1,1,0,0,0
000-10-5643,0,0,0,0,0,1,1,1,0,1
000-91-3966,1,1,0,1,0,1,0,1,1,0
000-30-9046,1,1,0,0,1,0,0,1,0,0
000-53-8171,1,1,0,0,1,0,0,1,0,0
